Player,Year,Matches,Wins,Losses,Win%,Ace%,DF%,1stIn,1st%,2nd%,SPW%,RPW%,TPW%,DomRatio
Brayden Schnur,2019,12,4,8,0.3333333333333333,0.09970674486803519,0.03421309872922776,0.6764418377321603,0.7052023121387283,0,0.624633431085044,0.288135593220339,0,0.7676112288135594
John Isner,2019,46,29,17,0.6304347826086957,0.26969615488034415,0.021511158913686476,0.7157838128529175,0.8114199849737039,0,0.7437483194407098,0.29547198772064465,0,1.153053853444992
Sam Querrey,2019,39,22,17,0.5641025641025641,0.20693928128872366,0.04956629491945477,0.6214374225526642,0.8055832502492523,0,0.6796778190830235,0.33271604938271604,0,1.0386918833727343
Paolo Lorenzi,2019,16,6,10,0.375,0.04929143561306223,0.03203943314849045,0.6087492298213185,0.7236842105263158,0,0.6389402341343191,0.32302839116719245,0,0.8946673700756882
Jason Jung,2019,8,2,6,0.25,0.04153354632587859,0.02875399361022364,0.6613418530351438,0.6642512077294686,0,0.6246006389776357,0.3316831683168317,0,0.8835475036865388
Bernard Tomic,2019,20,7,13,0.35,0.1208860759493671,0.024683544303797468,0.6575949367088607,0.6862367661212705,0,0.6088607594936709,0.3094041636755205,0,0.7910332987173502
Christopher Eubanks,2019,8,2,6,0.25,0.12429378531073447,0.059322033898305086,0.6426553672316384,0.778021978021978,0,0.6694915254237288,0.3203753351206434,0,0.9693407575445109
Denis Istomin,2019,15,4,11,0.26666666666666666,0.06156552330694811,0.026385224274406333,0.6394019349164468,0.7138927097661623,0,0.6297273526824978,0.32786885245901637,0,0.8854795374011915
Damir Dzumhur,2019,31,12,19,0.3870967741935484,0.03128964059196617,0.037209302325581395,0.6405919661733616,0.6501650165016502,0,0.5919661733615222,0.3744385463454471,0,0.9176654529606036
Tallon Griekspoor,2019,4,1,3,0.25,0.09887005649717515,0.01977401129943503,0.7062146892655368,0.716,0,0.6440677966101694,0.31419939577039274,0,0.8827506833549128
Juan Martin del Potro,2019,12,8,4,0.6666666666666666,0.12404580152671756,0.030534351145038167,0.6450381679389313,0.764792899408284,0,0.6708015267175572,0.37534498620055196,0,1.1401783928642852
Steve Johnson,2019,35,14,21,0.4,0.07654320987654321,0.0345679012345679,0.5869488536155203,0.7349759615384616,0,0.6472663139329806,0.3361654968599926,0,0.953029183598079
Adrian Mannarino,2019,52,26,26,0.5,0.07157569515962925,0.029351184346035016,0.5996395468589083,0.7054529841133533,0,0.6315653964984552,0.37755102040816324,0,1.0247436500805773
Lloyd Harris,2019,20,8,12,0.4,0.12189054726368159,0.03544776119402985,0.6194029850746269,0.7208835341365462,0,0.6162935323383084,0.3344113842173351,0,0.8715291828549023
Lukas Lacko,2019,4,1,3,0.25,0.0875,0.0375,0.6083333333333333,0.7123287671232876,0,0.6291666666666667,0.2982456140350877,0,0.8042578356002364
Sergiy Stakhovsky,2019,9,3,6,0.3333333333333333,0.10677083333333333,0.03125,0.640625,0.6951219512195121,0,0.6276041666666666,0.31741573033707865,0,0.8523611220240432
Matthias Bachinger,2019,7,3,4,0.42857142857142855,0.08717105263157894,0.03782894736842105,0.6167763157894737,0.7013333333333334,0,0.6052631578947368,0.3611111111111111,0,0.9148148148148147
Hubert Hurkacz,2019,48,24,24,0.5,0.09250524109014675,0.03642557651991614,0.6491090146750524,0.7319337908760597,0,0.6561844863731656,0.3466560085265121,0,1.0082616833362579
Gregoire Barrere,2019,13,6,7,0.46153846153846156,0.07106598984771574,0.046531302876480544,0.6192893401015228,0.7021857923497268,0,0.6175972927241963,0.36626916524701875,0,0.9578100737211862
Felix Auger Aliassime,2019,54,31,23,0.5740740740740741,0.11203814064362336,0.05959475566150179,0.6533969010727056,0.7435242612185334,0,0.6541120381406437,0.3507444471564559,0,1.0140406311656325
Casper Ruud,2019,38,20,18,0.5263157894736842,0.05157894736842105,0.04245614035087719,0.6536842105263158,0.701556629092861,0,0.6378947368421053,0.359457422758101,0,0.9926876500587092
Hugo Dellien,2019,24,8,16,0.3333333333333333,0.0291005291005291,0.020634920634920634,0.7296296296296296,0.6207396664249456,0,0.5862433862433862,0.3857442348008386,0,0.9322974472807991
Taro Daniel,2019,30,12,18,0.4,0.043400447427293064,0.032662192393736016,0.6447427293064877,0.6544066620402498,0,0.5897091722595078,0.3658305726455277,0,0.8916372190433527
Thiago Monteiro,2019,15,3,12,0.2,0.05678537054860443,0.028873917228103944,0.6448508180943214,0.6970149253731344,0,0.6179018286814244,0.34570135746606334,0,0.90474486248675
Feliciano Lopez,2019,26,12,14,0.46153846153846156,0.13794498381877024,0.043284789644012944,0.5736245954692557,0.7785613540197461,0,0.6707119741100324,0.3216838760921366,0,0.9769072993854566
Egor Gerasimov,2019,15,8,7,0.5333333333333333,0.11016949152542373,0.03220338983050847,0.6661016949152543,0.7353689567430025,0,0.6677966101694915,0.34894991922455576,0,1.0504104711351423
Marco Trungelliti,2019,4,2,2,0.5,0.05054151624548736,0.036101083032490974,0.49097472924187724,0.6691176470588235,0,0.5992779783393501,0.35494880546075086,0,0.8857731451588107
Thiago Seyboth Wild,2019,4,1,3,0.25,0.05982905982905983,0.039886039886039885,0.5470085470085471,0.6875,0,0.6239316239316239,0.3453038674033149,0,0.9181943746860874
Kyle Edmund,2019,38,17,21,0.4473684210526316,0.07484923731819794,0.02625044341965236,0.6268180205746718,0.7198641765704584,0,0.6466832210003547,0.3457369942196532,0,0.9785467738004039
Prajnesh Gunneswaran,2019,19,5,14,0.2631578947368421,0.0625,0.041193181818181816,0.5973011363636364,0.6801426872770512,0,0.6044034090909091,0.30354505169867063,0,0.7673095741323667
Marcos Giron,2019,6,2,4,0.3333333333333333,0.04332129963898917,0.032490974729241874,0.5685920577617328,0.6793650793650794,0,0.6155234657039711,0.3389513108614232,0,0.8815916723813543
Bjorn Fratangelo,2019,9,3,6,0.3333333333333333,0.05670103092783505,0.04768041237113402,0.5528350515463918,0.7132867132867133,0,0.615979381443299,0.3406896551724138,0,0.8871650080999769
Jared Donaldson,2019,3,1,2,0.3333333333333333,0.08108108108108109,0.08558558558558559,0.46396396396396394,0.6699029126213593,0,0.536036036036036,0.3879781420765027,0,0.8362247334076077
Janko Tipsarevic,2019,17,7,10,0.4117647058823529,0.05672009864364982,0.029593094944512947,0.594327990135635,0.6887966804979253,0,0.6041923551171393,0.36675824175824173,0,0.9266072712334393
Alexander Bublik,2019,28,15,13,0.5357142857142857,0.17213416881680796,0.0950976778474014,0.5820125322521195,0.7568081063964535,0,0.633984518982676,0.34157474324838344,0,0.933224852399662
Pablo Andujar,2019,32,14,18,0.4375,0.023045267489711935,0.0411522633744856,0.6432098765432098,0.6660268714011516,0,0.597119341563786,0.3796596434359806,0,0.9423625470372142
Daniel Elahi Galan,2019,8,4,4,0.5,0.05904059040590406,0.01845018450184502,0.6180811808118081,0.6835820895522388,0,0.6254612546125461,0.3713235294117647,0,0.9914155317299334
Santiago Giraldo,2019,5,2,3,0.4,0.02823529411764706,0.02588235294117647,0.6823529411764706,0.6689655172413793,0,0.6094117647058823,0.3660287081339713,0,0.9371216925116734
Adrian Menendez Maceiras,2019,4,1,3,0.25,0.058394160583941604,0.040145985401459854,0.5802919708029197,0.660377358490566,0,0.5766423357664233,0.36462093862815886,0,0.8612598033113407
Nicola Kuhn,2019,2,1,1,0.5,0.009900990099009901,0.009900990099009901,0.7425742574257426,0.64,0,0.594059405940594,0.3915343915343915,0,0.9645115498774034
Attila Balazs,2019,8,6,2,0.75,0.04874446085672083,0.047267355982274745,0.5982274741506647,0.6839506172839506,0,0.6322008862629247,0.3692551505546751,0,1.0039587828333938
Jannik Sinner,2019,21,11,10,0.5238095238095238,0.05575411007862759,0.02573266619013581,0.592566118656183,0.6972255729794934,0,0.6283059328091494,0.37133105802047783,0,0.9990233657127855
Alejandro Davidovich Fokina,2019,13,3,10,0.23076923076923078,0.02848722986247544,0.03732809430255403,0.674852652259332,0.6098981077147017,0,0.5658153241650294,0.36126224156692055,0,0.8320474251473419
Joao Domingues,2019,2,1,1,0.5,0.0,0.0,0.7818181818181819,0.6046511627906976,0,0.6,0.3783783783783784,0,0.9459459459459459
Rudolf Molleker,2019,7,2,5,0.2857142857142857,0.07714285714285714,0.05,0.5785714285714286,0.6765432098765433,0,0.6028571428571429,0.27938671209540034,0,0.7034917211035261
Richard Gasquet,2019,34,17,17,0.5,0.07793180966654177,0.038965904833270885,0.6107156238291495,0.7263803680981595,0,0.6361933308355189,0.3513716647876738,0,0.9658197459508766
Tristan Lamasine,2019,2,1,1,0.5,0.027210884353741496,0.027210884353741496,0.673469387755102,0.6868686868686869,0,0.6122448979591837,0.4015151515151515,0,1.0354864433811801
Corentin Moutet,2019,15,5,10,0.3333333333333333,0.025289017341040464,0.06502890173410404,0.6726878612716763,0.6294307196562836,0,0.5736994219653179,0.3839541547277937,0,0.9006653392258753
Salvatore Caruso,2019,11,6,5,0.5454545454545454,0.01301775147928994,0.01893491124260355,0.6911242603550296,0.6198630136986302,0,0.5775147928994083,0.4118372379778052,0,0.9747968237850012
Elliot Benchetrit,2019,3,1,2,0.3333333333333333,0.06844106463878327,0.022813688212927757,0.6159695817490495,0.7160493827160493,0,0.6159695817490495,0.3374485596707819,0,0.8787026850833233
Mikael Ymer,2019,11,4,7,0.36363636363636365,0.03825857519788918,0.04353562005277045,0.683377308707124,0.6177606177606177,0,0.5804749340369393,0.39018087855297157,0,0.9300537922740643
Nicolas Mahut,2019,7,4,3,0.5714285714285714,0.06105006105006105,0.0231990231990232,0.590964590964591,0.7231404958677686,0,0.6495726495726496,0.33923705722070846,0,0.968066724263973
Oscar Otte,2019,4,1,3,0.25,0.10385756676557864,0.04747774480712166,0.56973293768546,0.7083333333333334,0,0.6439169139465876,0.3261538461538461,0,0.9159487179487179
Dustin Brown,2019,3,2,1,0.6666666666666666,0.11538461538461539,0.05448717948717949,0.6217948717948718,0.7319587628865979,0,0.6858974358974359,0.30716723549488056,0,0.977920178310232
Bradley Klahn,2019,18,4,14,0.2222222222222222,0.1062542030934768,0.05514458641560188,0.5944855413584398,0.7217194570135747,0,0.6402151983860122,0.29572271386430676,0,0.8219433187219144
Altug Celikbilek,2019,2,1,1,0.5,0.09090909090909091,0.08021390374331551,0.5935828877005348,0.7837837837837838,0,0.6470588235294118,0.28104575163398693,0,0.7962962962962964
Kevin Krawietz,2019,2,1,1,0.5,0.0962962962962963,0.044444444444444446,0.6444444444444445,0.8045977011494253,0,0.6888888888888889,0.26956521739130435,0,0.8664596273291926
Dominik Koepfer,2019,8,4,4,0.5,0.060948081264108354,0.0417607223476298,0.5959367945823928,0.7140151515151515,0,0.6060948081264108,0.3705080545229244,0,0.9406021097630688
Jay Clarke,2019,4,1,3,0.25,0.061224489795918366,0.06887755102040816,0.4923469387755102,0.6735751295336787,0,0.5943877551020408,0.3057142857142857,0,0.7537106918238993
Elias Ymer,2019,8,1,7,0.125,0.045234248788368334,0.05331179321486268,0.6348949919224556,0.6513994910941476,0,0.5751211631663974,0.3684210526315789,0,0.8671202721632979
Dennis Novak,2019,10,3,7,0.3,0.05163727959697733,0.031486146095717885,0.6146095717884131,0.7110655737704918,0,0.6335012594458438,0.3580097087378641,0,0.9768374870716978
Mischa Zverev,2019,14,2,12,0.14285714285714285,0.06823266219239374,0.0436241610738255,0.645413870246085,0.6516464471403813,0,0.5861297539149888,0.27490996398559425,0,0.6642419129814088
Kamil Majchrzak,2019,8,3,5,0.375,0.07142857142857142,0.05291005291005291,0.5859788359788359,0.744920993227991,0,0.66005291005291,0.33700980392156865,0,0.9913595788509956
Facundo Bagnis,2019,7,2,5,0.2857142857142857,0.04783599088838269,0.03416856492027335,0.592255125284738,0.6230769230769231,0,0.5763097949886105,0.3491686460807601,0,0.824113094782009
Nino Serdarusic,2019,2,1,1,0.5,0.05309734513274336,0.035398230088495575,0.6194690265486725,0.6857142857142857,0,0.6106194690265486,0.35294117647058826,0,0.9064171122994652
Soon Woo Kwon,2019,11,5,6,0.45454545454545453,0.0389321468298109,0.03781979977753059,0.6340378197997776,0.7017543859649122,0,0.625139043381535,0.3619361936193619,0,0.9655211811982385
Kevin King,2019,2,1,1,0.5,0.06722689075630252,0.14285714285714285,0.5126050420168067,0.7049180327868853,0,0.5210084033613446,0.461038961038961,0,0.9625199362041468
Cedrik Marcel Stebe,2019,17,7,10,0.4117647058823529,0.045171339563862926,0.03582554517133956,0.6230529595015576,0.67625,0,0.6051401869158879,0.3562596599690881,0,0.9022433992116552
Gian Marco Moroni,2019,2,1,1,0.5,0.035398230088495575,0.04424778761061947,0.6283185840707964,0.7323943661971831,0,0.6548672566371682,0.3793103448275862,0,1.099027409372237
Sebastian Ofner,2019,2,1,1,0.5,0.07586206896551724,0.04827586206896552,0.5241379310344828,0.6973684210526315,0,0.6206896551724138,0.31746031746031744,0,0.836940836940837
Jozef Kovalik,2019,10,1,9,0.1,0.042105263157894736,0.05131578947368421,0.6013157894736842,0.6673960612691466,0,0.5828947368421052,0.3015427769985975,0,0.7229416735613062
Thanasi Kokkinakis,2019,5,3,2,0.6,0.10049019607843138,0.041666666666666664,0.6078431372549019,0.75,0,0.6470588235294118,0.37272727272727274,0,1.0560606060606061
Norbert Gombos,2019,4,2,2,0.5,0.0749063670411985,0.0449438202247191,0.6067415730337079,0.7407407407407407,0,0.6441947565543071,0.3146853146853147,0,0.8844313581155687
Tommy Paul,2019,6,2,4,0.3333333333333333,0.060240963855421686,0.012048192771084338,0.6096385542168675,0.691699604743083,0,0.6457831325301204,0.367816091954023,0,1.0383923684416294
Marc Polmans,2019,3,1,2,0.3333333333333333,0.039735099337748346,0.039735099337748346,0.6423841059602649,0.6701030927835051,0,0.6026490066225165,0.39939024390243905,0,1.0051321138211382
Tim Smyczek,2019,4,1,3,0.25,0.05179282868525897,0.035856573705179286,0.5936254980079682,0.6711409395973155,0,0.6175298804780877,0.3024193548387097,0,0.7907006048387097
Duck Hee Lee,2019,2,1,1,0.5,0.0641025641025641,0.10256410256410256,0.5448717948717948,0.6235294117647059,0,0.5705128205128205,0.4397590361445783,0,1.0239165617694659
Jenson Brooksby,2019,2,1,1,0.5,0.05761316872427984,0.02880658436213992,0.5843621399176955,0.704225352112676,0,0.5925925925925926,0.42448979591836733,0,1.041929499072356
Vasek Pospisil,2019,12,6,6,0.5,0.11261261261261261,0.03513513513513514,0.6063063063063063,0.7771173848439822,0,0.6612612612612613,0.31350330500472146,0,0.925501778072449
Di Wu,2019,2,1,1,0.5,0.04455445544554455,0.009900990099009901,0.6287128712871287,0.5669291338582677,0,0.5247524752475248,0.41304347826086957,0,0.8691123188405797
Zhizhen Zhang,2019,5,2,3,0.4,0.09725685785536159,0.007481296758104738,0.6533665835411472,0.7137404580152672,0,0.655860349127182,0.3282051282051282,0,0.9536975102192494
Go Soeda,2019,2,1,1,0.5,0.05847953216374269,0.029239766081871343,0.5380116959064327,0.7282608695652174,0,0.6198830409356725,0.2777777777777778,0,0.7307692307692307
Nikola Milojevic,2019,2,1,1,0.5,0.05172413793103448,0.06896551724137931,0.5431034482758621,0.5873015873015873,0,0.5086206896551724,0.4864864864864865,0,0.9900426742532006
Alen Avidzba,2019,2,1,1,0.5,0.08633093525179857,0.05755395683453238,0.5611510791366906,0.7051282051282052,0,0.5755395683453237,0.4647887323943662,0,1.0950107424206255
Lukas Rosol,2019,5,1,4,0.2,0.0598669623059867,0.04434589800443459,0.6319290465631929,0.6736842105263158,0,0.614190687361419,0.2962085308056872,0,0.7677588930653156
Yuichi Sugita,2019,7,3,4,0.42857142857142855,0.037549407114624504,0.029644268774703556,0.5928853754940712,0.6466666666666666,0,0.6047430830039525,0.35660377358490564,0,0.9022075471698111
Gianluca Mager,2019,2,1,1,0.5,0.09848484848484848,0.03787878787878788,0.6287878787878788,0.7228915662650602,0,0.6666666666666666,0.4090909090909091,0,1.2272727272727273
Kimmer Coppejans,2019,4,2,2,0.5,0.023333333333333334,0.016666666666666666,0.6566666666666666,0.6446700507614214,0,0.5866666666666667,0.41509433962264153,0,1.004260499087036
Zhe Li,2019,6,1,5,0.16666666666666666,0.03219315895372234,0.014084507042253521,0.6659959758551308,0.6072507552870091,0,0.5915492957746479,0.3524416135881104,0,0.8628742953364081
Alejandro Gonzalez,2019,2,1,1,0.5,0.03731343283582089,0.029850746268656716,0.7164179104477612,0.6458333333333334,0,0.6194029850746269,0.3434343434343434,0,0.9023569023569024
loser_name,2019,1,0,1,0.0,0,0,0,0,0,0,0,0,0
James Duckworth,2019,3,0,3,0.0,0.10077519379844961,0.05813953488372093,0.5852713178294574,0.6887417218543046,0,0.5813953488372093,0.32286995515695066,0,0.7713004484304933
Mubarak Shannan Zayid,2019,1,0,1,0.0,0.10526315789473684,0.03508771929824561,0.5263157894736842,0.5666666666666667,0,0.49122807017543857,0.15,0,0.29482758620689653
Cem Ilkel,2019,2,0,2,0.0,0.05384615384615385,0.015384615384615385,0.6692307692307692,0.6781609195402298,0,0.6,0.2605042016806723,0,0.6512605042016807
Arjun Kadhe,2019,1,0,1,0.0,0.06451612903225806,0.010752688172043012,0.6559139784946236,0.6557377049180327,0,0.6236559139784946,0.24285714285714285,0,0.6453061224489796
Pedro Sousa,2019,8,0,8,0.0,0.03826955074875208,0.03826955074875208,0.6472545757071547,0.6426735218508998,0,0.5574043261231281,0.33935018050541516,0,0.7667272875329116
Mitchell Krueger,2019,1,0,1,0.0,0.017094017094017096,0.017094017094017096,0.6923076923076923,0.5679012345679012,0,0.5042735042735043,0.2153846153846154,0,0.4344827586206897
Luca Vanni,2019,1,0,1,0.0,0.14285714285714285,0.04,0.5828571428571429,0.7745098039215687,0,0.6457142857142857,0.3076923076923077,0,0.8684863523573201
Tatsuma Ito,2019,3,0,3,0.0,0.052845528455284556,0.052845528455284556,0.5487804878048781,0.6814814814814815,0,0.573170731707317,0.37543859649122807,0,0.8795989974937343
Gleb Sakharov,2019,1,0,1,0.0,0.043478260869565216,0.014492753623188406,0.5942028985507246,0.6097560975609756,0,0.5217391304347826,0.3116883116883117,0,0.6517119244391971
Jack Sock,2019,4,0,4,0.0,0.12320916905444126,0.05157593123209169,0.6446991404011462,0.7022222222222222,0,0.6303724928366762,0.2811594202898551,0,0.7606561060554993
Jason Kubler,2019,1,0,1,0.0,0.1111111111111111,0.07936507936507936,0.626984126984127,0.6835443037974683,0,0.6111111111111112,0.37777777777777777,0,0.9714285714285715
Mirza Basic,2019,3,0,3,0.0,0.05747126436781609,0.034482758620689655,0.6130268199233716,0.6875,0,0.6053639846743295,0.3212996389891697,0,0.8141670463706144
